ID;CATEGORY;SUB CATEGORY;PRODUCT NAME;PRICE;STOCK;IMAGE URL
1130;Staples;Masalas & Spices;I Love Spice Choti Elaichi 20 g;106,02;29;https://www.jiomart.com/images/product/150x150/590152622/i-love-spice-choti-elaichi-20-g-0-20210319.jpg
1131;Staples;Masalas & Spices;I Love Spice Black Pepper 100 g;107,88;44;https://www.jiomart.com/images/product/150x150/590152621/i-love-spice-black-pepper-100-g-0-20210319.jpg
1132;Staples;Masalas & Spices;I Love Spice Black Elaichi 50 g;95,79;36;https://www.jiomart.com/images/product/150x150/590152620/i-love-spice-black-elaichi-50-g-0-20210319.jpg
1133;Staples;Masalas & Spices;I Love Spice Bay Leaf 50 g;17,67;27;https://www.jiomart.com/images/product/150x150/590152619/i-love-spice-bay-leaf-50-g-0-20210319.jpg
1134;Staples;Masalas & Spices;I Love Spice Ajwain 100 g;79,98;37;https://www.jiomart.com/images/product/150x150/590152618/i-love-spice-ajwain-100-g-0-20210319.jpg
1135;Staples;Masalas & Spices;Satyam Amchur Powder 100 g;63;32;https://www.jiomart.com/images/product/150x150/590142523/satyam-amchur-powder-100-g-0-20210226.jpg
1136;Staples;Masalas & Spices;Satyam Lavang 20 g;32,4;26;https://www.jiomart.com/images/product/150x150/590142522/satyam-lavang-20-g-0-20210225.jpg
1137;Staples;Masalas & Spices;Satyam Rai Dal (Mustard)100 g;26,1;38;https://www.jiomart.com/images/product/150x150/590142521/satyam-rai-dal-mustard-100-g-0-20210226.jpg
1138;Staples;Masalas & Spices;Satyam Taj Patta 50 g;15,3;42;https://www.jiomart.com/images/product/150x150/590142520/satyam-taj-patta-50-g-0-20210226.jpg
1139;Staples;Masalas & Spices;Satyam Taj Patta 50 g;15,3;39;https://www.jiomart.com/images/product/150x150/590142520/satyam-taj-patta-50-g-0-20210226.jpg
1140;Staples;Masalas & Spices;Satyam Taj (Cassia Bark) 50 g;37,8;33;https://www.jiomart.com/images/product/150x150/590142519/satyam-taj-cassia-bark-50-g-0-20210225.jpg
1141;Staples;Masalas & Spices;Satyam Shajira 20 g;20,7;33;https://www.jiomart.com/images/product/150x150/590142518/satyam-shajira-20-g-0-20210225.jpg
1142;Staples;Masalas & Spices;Satyam Rai 200 g;43,2;36;https://www.jiomart.com/images/product/150x150/590142517/satyam-rai-200-g-0-20210225.jpg
1143;Staples;Masalas & Spices;Satyam Rai 100 g;22,5;28;https://www.jiomart.com/images/product/150x150/590142516/satyam-rai-100-g-0-20210225.jpg
1144;Staples;Masalas & Spices;Satyam Black Pepper (Miri) 50 g;60,3;35;https://www.jiomart.com/images/product/150x150/590142515/satyam-black-pepper-miri-50-g-0-20210225.jpg
1145;Staples;Masalas & Spices;Satyam Black Pepper (Miri) 100 g;118,8;32;https://www.jiomart.com/images/product/150x150/590142514/satyam-black-pepper-miri-100-g-0-20210225.jpg
1146;Staples;Masalas & Spices;Satyam Methi 100 g;22,5;42;https://www.jiomart.com/images/product/150x150/590142513/satyam-methi-100-g-0-20210225.jpg
1147;Staples;Masalas & Spices;Satyam Lavang 10 g;17,1;31;https://www.jiomart.com/images/product/150x150/590142512/satyam-lavang-10-g-0-20210225.jpg
1148;Staples;Masalas & Spices;Satyam Khas Khas 50 g;172,8;30;https://www.jiomart.com/images/product/150x150/590142511/satyam-khas-khas-50-g-0-20210225.jpg
1149;Staples;Masalas & Spices;Satyam Dhanadal 100 g;40,5;48;https://www.jiomart.com/images/product/150x150/590142498/satyam-dhanadal-100-g-0-20210225.jpg
1150;Staples;Masalas & Spices;Satyam Raw Badishep 200 g;93,6;25;https://www.jiomart.com/images/product/150x150/590142473/satyam-raw-badishep-200-g-0-20210223.jpg
1151;Staples;Masalas & Spices;Satyam Pandi Chilly 100 g;54;49;https://www.jiomart.com/images/product/150x150/590142472/satyam-pandi-chilly-100-g-0-20210223.jpg
1152;Staples;Masalas & Spices;Satyam Kashmiri Chilly 100 g;91,8;50;https://www.jiomart.com/images/product/150x150/590142471/satyam-kashmiri-chilly-100-g-0-20210223.jpg
1153;Staples;Masalas & Spices;Satyam Jeera 100 g;45;44;https://www.jiomart.com/images/product/150x150/590142470/satyam-jeera-100-g-0-20210223.jpg
1154;Staples;Masalas & Spices;Satyam Elaychi 50 g;215,1;27;https://www.jiomart.com/images/product/150x150/590142469/satyam-elaychi-50-g-0-20210223.jpg
1155;Staples;Masalas & Spices;Satyam Elaychi 20 g;87,3;42;https://www.jiomart.com/images/product/150x150/590142468/satyam-elaychi-20-g-0-20210223.jpg
1156;Staples;Masalas & Spices;Satyam Elaychi 100 g;427,5;34;https://www.jiomart.com/images/product/150x150/590142467/satyam-elaychi-100-g-0-20210223.jpg
1157;Staples;Masalas & Spices;Satyam Elaychi 10 g;45;49;https://www.jiomart.com/images/product/150x150/590142466/satyam-elaychi-10-g-0-20210223.jpg
1158;Staples;Masalas & Spices;Satyam Bore Chilly 100 g;80,1;27;https://www.jiomart.com/images/product/150x150/590142465/satyam-bore-chilly-100-g-0-20210223.jpg
1159;Staples;Masalas & Spices;Satyam Big Elaichi 50 g;108,9;32;https://www.jiomart.com/images/product/150x150/590142464/satyam-big-elaichi-50-g-0-20210223.jpg
1160;Staples;Masalas & Spices;24 Mantra Organic Dry Ginger Powder 50 g;55,8;44;https://www.jiomart.com/images/product/150x150/590142275/24-mantra-organic-dry-ginger-powder-50-g-0-20210319.jpg
1161;Staples;Masalas & Spices;Hakim Korma Masala 50 g;67,5;47;https://www.jiomart.com/images/product/150x150/590142274/hakim-korma-masala-50-g-0-20210319.jpg
1162;Staples;Masalas & Spices;Hakim Butter Chicken Masala 50 g;81;37;https://www.jiomart.com/images/product/150x150/590142273/hakim-butter-chicken-masala-50-g-0-20210319.jpg
1163;Staples;Masalas & Spices;Hakim Tandoori Masala 50 g;67,5;27;https://www.jiomart.com/images/product/150x150/590142272/hakim-tandoori-masala-50-g-0-20210414.jpg
1164;Staples;Masalas & Spices;Hakim Chicken/Mutton Biryani Masala 50 g;67,5;44;https://www.jiomart.com/images/product/150x150/590142271/hakim-chicken-mutton-biryani-masala-50-g-0-20210319.jpg
1165;Staples;Masalas & Spices;Hakim Crispy Chicken Fry Masala 50 g;67,5;40;https://www.jiomart.com/images/product/150x150/590142270/hakim-crispy-chicken-fry-masala-50-g-0-20210319.jpg
1166;Staples;Masalas & Spices;Hakim Chicken Masala 50 g;67,5;40;https://www.jiomart.com/images/product/150x150/590142269/hakim-chicken-masala-50-g-0-20210414.jpg
1167;Staples;Masalas & Spices;Organic Tattva Black Mustard 100 g;18,75;31;https://www.jiomart.com/images/product/150x150/590142268/organic-tattva-black-mustard-100-g-0-20210219.jpg
1168;Staples;Masalas & Spices;24 Mantra Organic Cinnamon 100 g;120,9;37;https://www.jiomart.com/images/product/150x150/590142266/24-mantra-organic-cinnamon-100-g-0-20210219.jpg
1169;Staples;Masalas & Spices;MeraKisan Organic Cinnamon Sticks 100 g;95,79;50;https://www.jiomart.com/images/product/150x150/590127082/merakisan-organic-cinnamon-sticks-100-g-0-20210127.jpg
1170;Staples;Masalas & Spices;Deccan Organic Turmeric Powder 100 g;40;44;https://www.jiomart.com/images/product/150x150/590127080/deccan-organic-turmeric-powder-100-g-0-20210513.jpg
1171;Staples;Masalas & Spices;Hakim Daal Gosht Masala 50 g;67,5;38;https://www.jiomart.com/images/product/150x150/590127075/hakim-daal-gosht-masala-50-g-0-20210414.jpg
1172;Staples;Masalas & Spices;Hakim Meat Masala 50 g;67,5;39;https://www.jiomart.com/images/product/150x150/590127074/hakim-meat-masala-50-g-0-20210127.jpg
1173;Staples;Masalas & Spices;Hakim Keema Masala 50 g;67,5;47;https://www.jiomart.com/images/product/150x150/590127073/hakim-keema-masala-50-g-0-20210414.jpg
1174;Staples;Masalas & Spices;Hakim Lollypop Masala 75 g;67,5;36;https://www.jiomart.com/images/product/150x150/590127072/hakim-lollypop-masala-75-g-0-20210414.jpg
1175;Staples;Masalas & Spices;Chandan Pomo Shots Mouth Freshener 135 gm;120;39;https://www.jiomart.com/images/product/150x150/590123162/chandan-pomo-shots-mouth-freshener-135-gm-0-20210426.jpg
1176;Staples;Masalas & Spices;Nani Ka Masala Kolhapuri Masala 100 g;58,5;47;https://www.jiomart.com/images/product/150x150/590119902/nani-ka-masala-kolhapuri-masala-100-g-0-20210201.jpg
1177;Staples;Masalas & Spices;Nani Ka Masala Chaat Masala 100 g;47,7;45;https://www.jiomart.com/images/product/150x150/590119901/nani-ka-masala-chaat-masala-100-g-0-20210222.jpg
1178;Staples;Masalas & Spices;Nani Ka Masala Channa Masala 100 g;62,1;29;https://www.jiomart.com/images/product/150x150/590119900/nani-ka-masala-channa-masala-100-g-0-20210201.jpg
1179;Staples;Masalas & Spices;Nani Ka Masala Jeera Powder 100 g;45;39;https://www.jiomart.com/images/product/150x150/590119898/nani-ka-masala-jeera-powder-100-g-0-20210201.jpg
1180;Staples;Masalas & Spices;Nani Ka Masala Sambar Masala 100 g;49,5;33;https://www.jiomart.com/images/product/150x150/590119897/nani-ka-masala-sambar-masala-100-g-0-20210201.jpg
1181;Staples;Masalas & Spices;Nani Ka Masala Pav Bhaj Masala 100 g;66,6;44;https://www.jiomart.com/images/product/150x150/590119896/nani-ka-masala-pav-bhaj-masala-100-g-0-20210201.jpg
1182;Staples;Masalas & Spices;Nani Ka Masala Garam Masala 100 g;81;38;https://www.jiomart.com/images/product/150x150/590119895/nani-ka-masala-garam-masala-100-g-0-20210201.jpg
1183;Staples;Masalas & Spices;Nani Ka Masala Dhaniya Powder 100 g;31,5;25;https://www.jiomart.com/images/product/150x150/590119894/nani-ka-masala-dhaniya-powder-100-g-0-20210222.jpg
1184;Staples;Masalas & Spices;Nani Ka Masala Chilli Powder 100 g;51,3;42;https://www.jiomart.com/images/product/150x150/590119893/nani-ka-masala-chilli-powder-100-g-0-20210222.jpg
1185;Staples;Masalas & Spices;Nani Ka Masala Haldi Powder 100 g;33,3;33;https://www.jiomart.com/images/product/150x150/590119892/nani-ka-masala-haldi-powder-100-g-0-20201219.jpg
1186;Staples;Masalas & Spices;Real Thai Massaman Curry Paste 227 g;193,5;26;https://www.jiomart.com/images/product/150x150/590116163/real-thai-massaman-curry-paste-227-g-0-20201211.jpg
1187;Staples;Masalas & Spices;Desi Kitchen Rajma Masala 100 g;43,55;32;https://www.jiomart.com/images/product/150x150/590103038/desi-kitchen-rajma-masala-100-g-0-20201117.jpg
1188;Staples;Masalas & Spices;Desi Kitchen Chaat Masala 100 g;43,55;44;https://www.jiomart.com/images/product/150x150/590103037/desi-kitchen-chaat-masala-100-g-0-20201117.jpg
1189;Staples;Masalas & Spices;Desi Kitchen Royal Garam Masala 100 g;43,55;37;https://www.jiomart.com/images/product/150x150/590103036/desi-kitchen-royal-garam-masala-100-g-0-20201117.jpg
1190;Staples;Masalas & Spices;Desi Kitchen Kitchen King Masala 100 g;43,55;37;https://www.jiomart.com/images/product/150x150/590103035/desi-kitchen-kitchen-king-masala-100-g-0-20201117.jpg
1191;Staples;Masalas & Spices;Desi Kitchen Sabji Masala 100 g;43,55;36;https://www.jiomart.com/images/product/150x150/590103034/desi-kitchen-sabji-masala-100-g-0-20201117.jpg
1192;Staples;Masalas & Spices;Desi Kitchen Pav Bhaji Masala 100 g;43,55;47;https://www.jiomart.com/images/product/150x150/590103033/desi-kitchen-pav-bhaji-masala-100-g-0-20201117.jpg
1193;Staples;Masalas & Spices;Desi Kitchen Chhole Masala 100 g;43,55;46;https://www.jiomart.com/images/product/150x150/590103032/desi-kitchen-chhole-masala-100-g-0-20201117.jpg
1194;Staples;Masalas & Spices;Deccan Organic Coriander Powder 100 g;44;40;https://www.jiomart.com/images/product/150x150/590033502/deccan-organic-coriander-powder-100-g-0-20210604.jpg
1195;Staples;Masalas & Spices;Deccan Organic Chilly Powder 100 g;44;43;https://www.jiomart.com/images/product/150x150/590033501/deccan-organic-chilly-powder-100-g-0-20210513.jpg
1196;Staples;Masalas & Spices;Good Life Fine Mustard 500 g;59;36;https://www.jiomart.com/images/product/150x150/491432605/good-life-fine-mustard-500-g-0-20210301.jpg
1197;Staples;Masalas & Spices;Organic Tattva Cumin 100 g;45;49;https://www.jiomart.com/images/product/150x150/491229671/organic-tattva-whole-cumin-100-g-0-20201201.jpg
1198;Staples;Masalas & Spices;Good Life Poppy Seed 50 g;119,97;38;https://www.jiomart.com/images/product/150x150/491185165/good-life-poppy-seed-50-g-0-20200901.jpg
1199;Staples;Masalas & Spices;Good Life White Til 500 g;88;26;https://www.jiomart.com/images/product/150x150/491185163/good-life-white-til-500-g-0-20200901.jpg
1200;Staples;Masalas & Spices;Good Life White Til 100 g;19;29;https://www.jiomart.com/images/product/150x150/491185162/good-life-white-til-100-g-0-20200901.jpg
1201;Staples;Masalas & Spices;Good Life Nylon Til 100 g;19;35;https://www.jiomart.com/images/product/150x150/491185161/good-life-nylon-til-100-g-0-20200901.jpg
1202;Staples;Masalas & Spices;Good Life Fine Mustard 200 g;29,76;27;https://www.jiomart.com/images/product/150x150/491185146/good-life-fine-mustard-200-g-0-20210316.jpg
1203;Staples;Masalas & Spices;Good Life Fine Mustard 100 g;14,5;35;https://www.jiomart.com/images/product/150x150/491185145/good-life-fine-mustard-100-g-0-20210301.jpg
1204;Staples;Masalas & Spices;Good Life Big Mustard 200 g;29,76;38;https://www.jiomart.com/images/product/150x150/491185142/good-life-big-mustard-200-g-0-20210316.jpg
1205;Staples;Masalas & Spices;Good Life Big Mustard 100 g;14,5;40;https://www.jiomart.com/images/product/150x150/491185141/good-life-big-mustard-100-g-0-20201120.jpg
1206;Staples;Masalas & Spices;Good Life Jeera 200 g;47;25;https://www.jiomart.com/images/product/150x150/491185139/good-life-jeera-200-g-0-20210316.jpg
1207;Staples;Masalas & Spices;Good Life Big Fennel 500 g;179;50;https://www.jiomart.com/images/product/150x150/491185131/good-life-big-fennel-500-g-0-20200901.jpg
1208;Staples;Masalas & Spices;Good Life Gundu Stem Chilli 200 g;147,87;42;https://www.jiomart.com/images/product/150x150/491185118/good-life-gundu-stem-chilli-200-g-0-20210405.jpg
1209;Staples;Masalas & Spices;Good Life Bedgi Stem Chilli 100 g;65,1;28;https://www.jiomart.com/images/product/150x150/491185116/good-life-bedgi-stem-chilli-100-g-0-20201120.jpg
1210;Staples;Salt, Sugar & Jaggery;Tata Iodised Salt 1 kg;18;31;https://www.jiomart.com/images/product/150x150/490000073/tata-iodised-salt-1-kg-0-20201231.jpg
1211;Staples;Salt, Sugar & Jaggery;Tata Lite Low Sodium Salt 1 kg;35;35;https://www.jiomart.com/images/product/150x150/490347196/tata-lite-free-flow-iodised-salt-1-kg-0-20200910.jpg
1212;Staples;Salt, Sugar & Jaggery;Loose Sugar (M) 1 kg;42;30;https://www.jiomart.com/images/product/150x150/491551493/loose-sugar-m-1-kg-0-20210304.jpg
1213;Staples;Salt, Sugar & Jaggery;Madhur Pure & Hygienic Sugar 5 kg;215;30;https://www.jiomart.com/images/product/150x150/490861956/madhur-pure-hygienic-sugar-5-kg-0-20201112.jpg
1214;Staples;Salt, Sugar & Jaggery;Puro Healthy Salt 1 kg;99;37;https://www.jiomart.com/images/product/150x150/491390865/puro-healthy-salt-1-kg-0-20210310.jpg
1215;Staples;Salt, Sugar & Jaggery;Dr. Brand Rock Salt 1 kg;79;50;https://www.jiomart.com/images/product/150x150/491551491/dr-brand-rock-salt-1-kg-0-20210422.jpg
1216;Staples;Salt, Sugar & Jaggery;Good Life Pure Crystal Sugar (M) 5 kg;195;42;https://www.jiomart.com/images/product/150x150/491551495/good-life-pure-crystal-sugar-m-5-kg-0-20210422.jpg
1217;Staples;Salt, Sugar & Jaggery;Mawana Super Foods Jaggery Powder 500 g;89;33;https://www.jiomart.com/images/product/150x150/590049122/mawana-super-foods-jaggery-powder-500-g-0-20210222.jpg
1218;Staples;Salt, Sugar & Jaggery;Aashirvaad Iodized Salt 1 kg;18;25;https://www.jiomart.com/images/product/150x150/490000070/aashirvaad-iodized-salt-1-kg-0-20210604.jpg
1219;Staples;Salt, Sugar & Jaggery;Good Life Free Flow Iodised Salt 1 kg;10;31;https://www.jiomart.com/images/product/150x150/491458243/good-life-free-flow-iodised-salt-1-kg-0-20210301.jpg
1220;Staples;Salt, Sugar & Jaggery;Sugar (M) 2 kg;74;45;https://www.jiomart.com/images/product/150x150/590108360/sugar-m-2-kg-0-20210316.jpg
1221;Staples;Salt, Sugar & Jaggery;Dr. Brand Sakariya / Prasad Sugar 150 g;12,5;34;https://www.jiomart.com/images/product/150x150/590087388/dr-brand-sakariya-prasad-sugar-150-g-0-20201215.jpg
1222;Staples;Salt, Sugar & Jaggery;Madhur Pure & Hygienic Sugar 1 kg;47;40;https://www.jiomart.com/images/product/150x150/490861955/madhur-pure-hygienic-sugar-1-kg-0-20201112.jpg
1223;Staples;Salt, Sugar & Jaggery;Good Life Pure Crystal Sugar (M) 2 kg;81;34;https://www.jiomart.com/images/product/150x150/491551494/good-life-pure-crystal-sugar-m-2-kg-0-20210422.jpg
1224;Staples;Salt, Sugar & Jaggery;24 Mantra Organic Jaggery Powder 500 g;74,4;39;https://www.jiomart.com/images/product/150x150/490922081/24-mantra-organic-jaggery-powder-500-g-0-20201117.jpg
1225;Staples;Salt, Sugar & Jaggery;Deccan Organic Jaggery 1 kg;89;44;https://www.jiomart.com/images/product/150x150/491409975/deccan-organic-jaggery-1-kg-0-20210604.jpg
1226;Staples;Salt, Sugar & Jaggery;Zydus Sugar Lite 500 g;89;34;https://www.jiomart.com/images/product/150x150/491551214/zydus-sugar-lite-500-g-0-20201112.jpg
1227;Staples;Salt, Sugar & Jaggery;Aashirvaad Sugar Release Control Atta 5 kg;275;37;https://www.jiomart.com/images/product/150x150/491278939/aashirvaad-sugar-release-control-atta-5-kg-0-20210604.jpg
1228;Staples;Salt, Sugar & Jaggery;Good Life Black Salt Powder 200 g;16;47;https://www.jiomart.com/images/product/150x150/491185155/good-life-black-salt-powder-200-g-0-20201120.jpg
1229;Staples;Salt, Sugar & Jaggery;Sugar Free Natura Cook & Bake Diet Sugar 75 g;223,2;33;https://www.jiomart.com/images/product/150x150/490477483/sugar-free-natura-cook-bake-diet-sugar-75-g-0-20200723.jpg
1230;Staples;Salt, Sugar & Jaggery;24 Mantra Sulphurless Sugar 500 g;55,8;34;https://www.jiomart.com/images/product/150x150/490922082/24-mantra-natural-sulphurless-sugar-500-g-0-20200901.jpg
1231;Staples;Salt, Sugar & Jaggery;24 Mantra Organic Sugar 500 g;65,1;27;https://www.jiomart.com/images/product/150x150/490959341/24-mantra-organic-sugar-500-g-0-20210303.jpg
1232;Staples;Salt, Sugar & Jaggery;24 Mantra Saindhava Cristal Rock Salt 1 kg;139,5;49;https://www.jiomart.com/images/product/150x150/491391717/24-mantra-himalayan-rock-salt-1-kg-0-20200901.jpg
1233;Staples;Salt, Sugar & Jaggery;Good Life Big Crystal Diamond Sugar 200 g;14;35;https://www.jiomart.com/images/product/150x150/491208730/good-life-big-crystal-diamond-sugar-200-g-0-20210115.jpg
1234;Staples;Salt, Sugar & Jaggery;24 Mantra Organic Jaggery 450 g;79,05;33;https://www.jiomart.com/images/product/150x150/490922080/24-mantra-organic-jaggery-500-g-0-20210308.jpg
1235;Staples;Salt, Sugar & Jaggery;Catch Sendha Namak / Rock Salt Sprinkler 100 g;42;25;https://www.jiomart.com/images/product/150x150/490870045/catch-sendha-namak-rock-salt-sprinkler-100-g-0-20200805.jpg
1236;Staples;Salt, Sugar & Jaggery;Catch Iodised Table Salt Sprinkler 200 g;32;30;https://www.jiomart.com/images/product/150x150/490000162/catch-iodised-salt-sprinkler-200-g-0-20200805.jpg
1237;Staples;Salt, Sugar & Jaggery;Catch Sprinkler Table Salt 100 g;21;36;https://www.jiomart.com/images/product/150x150/490000161/catch-sprinkler-table-salt-100-g-0-20201110.jpg
1238;Staples;Salt, Sugar & Jaggery;Pro Nature Himalayan Pink Salt 500 g;61,38;41;https://www.jiomart.com/images/product/150x150/491491571/pro-nature-himalayan-pink-salt-500-g-0-20200805.jpg
1239;Staples;Salt, Sugar & Jaggery;Pro Nature Organic Brown Sugar 500 g;54,6;32;https://www.jiomart.com/images/product/150x150/491337383/pro-nature-organic-brown-sugar-500-g-0-20200805.jpg
1240;Staples;Salt, Sugar & Jaggery;Organic Tattva Natural Rock Salt 500 g;33,75;43;https://www.jiomart.com/images/product/150x150/491229669/organic-tattva-natural-rock-salt-500-g-0-20201201.jpg
1241;Staples;Salt, Sugar & Jaggery;Shree Sugar Candy 100 g;22,32;25;https://www.jiomart.com/images/product/150x150/490011065/shree-sugar-candy-100-g-0-20200921.jpg
1242;Staples;Salt, Sugar & Jaggery;Pitambari Ruchiyana Jaggery Powder 500 g;70;35;https://www.jiomart.com/images/product/150x150/590318178/pitambari-ruchiyana-jaggery-500-g-0-20210524.jpg
1243;Staples;Salt, Sugar & Jaggery;Paawak Jaggery Powder 500 g;93;39;https://www.jiomart.com/images/product/150x150/590157294/paawak-jaggery-powder-500-g-0-20210402.jpg
1244;Staples;Salt, Sugar & Jaggery;Paawak Jaggery Cubes 500 g;93;49;https://www.jiomart.com/images/product/150x150/590157293/paawak-jaggery-cubes-500-g-0-20210402.jpg
1245;Staples;Salt, Sugar & Jaggery;Praakritik Organic Coconut Sugar 100 g;120,9;36;https://www.jiomart.com/images/product/150x150/590148253/praakritik-organic-coconut-sugar-100-g-0-20210312.jpg
1246;Staples;Salt, Sugar & Jaggery;Praakritik Organic Raw Sugar 500 g;83,7;28;https://www.jiomart.com/images/product/150x150/590148250/praakritik-organic-raw-sugar-500-g-0-20210312.jpg
1247;Staples;Salt, Sugar & Jaggery;Praakritik Natural Himalayan Pink Salt 500 g;139,5;45;https://www.jiomart.com/images/product/150x150/590148249/praakritik-natural-himalayan-pink-salt-500-g-0-20210312.jpg
1248;Staples;Salt, Sugar & Jaggery;Praakritik Organic Coconut Sugar 300 g;334,8;42;https://www.jiomart.com/images/product/150x150/590148248/praakritik-organic-coconut-sugar-300-g-0-20210312.jpg
1249;Staples;Salt, Sugar & Jaggery;Praakritik Organic Jaggery Powder 500 g;125,55;49;https://www.jiomart.com/images/product/150x150/590148247/praakritik-organic-jaggery-powder-500-g-0-20210312.jpg
1250;Staples;Salt, Sugar & Jaggery;Satyam Sanchar Powder 100 g;10,8;25;https://www.jiomart.com/images/product/150x150/590142506/satyam-sanchar-powder-100-g-0-20210226.jpg
1251;Staples;Salt, Sugar & Jaggery;Satyam Jaggery 500 g;50;28;https://www.jiomart.com/images/product/150x150/590142505/satyam-jaggery-500-g-0-20210226.jpg
1252;Staples;Salt, Sugar & Jaggery;MeraKisan Organic Rock Salt 500 g;60,45;37;https://www.jiomart.com/images/product/150x150/590142493/mera-kisan-organic-rock-salt-500-g-0-20210224.jpg
1253;Staples;Salt, Sugar & Jaggery;MeraKisan Organic Jaggery Powder 500 g;82,77;25;https://www.jiomart.com/images/product/150x150/590141157/merakisan-organic-jaggery-powder-500-g-0-20210211.jpg
1254;Staples;Salt, Sugar & Jaggery;MeraKisan Organic Brown Sugar 500 g;71,61;50;https://www.jiomart.com/images/product/150x150/590141156/merakisan-organic-brown-sugar-500-g-0-20210211.jpg
1255;Staples;Salt, Sugar & Jaggery;Organic Tattva Sugar 500 g;52,5;30;https://www.jiomart.com/images/product/150x150/590126988/organic-tattva-sugar-500-g-0-20210127.jpg
1256;Staples;Salt, Sugar & Jaggery;MB Apple Fancy Refined Sugar 200 g;46;38;https://www.jiomart.com/images/product/150x150/590121240/mb-apple-fancy-refined-sugar-200-g-0-20201221.jpg
1257;Staples;Salt, Sugar & Jaggery;MB Icing Sugar 200 g;26;31;https://www.jiomart.com/images/product/150x150/590121239/mb-icing-sugar-200-g-0-20210414.jpg
1258;Staples;Salt, Sugar & Jaggery;MB Light Brown Sugar 500 g;65;40;https://www.jiomart.com/images/product/150x150/590121235/mb-light-brown-sugar-500-g-0-20201221.jpg
1259;Staples;Salt, Sugar & Jaggery;Lunn Mineral Rich Desert Salt 500 g;36;34;https://www.jiomart.com/images/product/150x150/590119872/lunn-mineral-rich-desert-salt-500-g-0-20201224.jpg
1260;Staples;Salt, Sugar & Jaggery;Rashi Organic Sugar 1 kg;88,35;39;https://www.jiomart.com/images/product/150x150/590114778/rashi-organic-sugar-500-g-0-20201210.jpg
1261;Staples;Salt, Sugar & Jaggery;Sugar Free Gold 110 Pellets;60,45;36;https://www.jiomart.com/images/product/150x150/590113761/sugar-free-gold-110-pellets-0-20201204.jpg
1262;Staples;Salt, Sugar & Jaggery;Sugar Free Green Stevia 100 Pellets;69,75;49;https://www.jiomart.com/images/product/150x150/590112900/sugar-free-green-stevia-100-pellets-0-20201202.jpg
1263;Staples;Salt, Sugar & Jaggery;Sugar Free Natura 300 Pellets;176,7;41;https://www.jiomart.com/images/product/150x150/590112899/sugar-free-natura-300-pellets-0-20210421.jpg
1264;Staples;Salt, Sugar & Jaggery;I Love Staples Natural Jaggery 500 g;42;48;https://www.jiomart.com/images/product/150x150/590111066/i-love-staples-natural-jaggery-500-g-0-20210406.jpg
1265;Staples;Salt, Sugar & Jaggery;Lunn Pink Rock Salt 500 g;52;44;https://www.jiomart.com/images/product/150x150/590103030/desi-kitchen-garlic-paste-200-g-0-20201117.jpg
1266;Staples;Salt, Sugar & Jaggery;Satyam Bura Sugar 500 g;39;35;https://www.jiomart.com/images/product/150x150/590087390/satyam-bura-sugar-500-g-0-20201110.jpg
1267;Staples;Salt, Sugar & Jaggery;Dr. Brand Black Salt 200 g;18;44;https://www.jiomart.com/images/product/150x150/590087387/dr-brand-black-salt-200-g-0-20201215.jpg
1268;Staples;Salt, Sugar & Jaggery;Deccan Organic Sulphurless Sugar 500 g;47,45;43;https://www.jiomart.com/images/product/150x150/590033772/deccan-organic-sulphurless-sugar-500-g-0-20200825.jpg
1269;Staples;Salt, Sugar & Jaggery;Deccan Organic Brown Sugar 500 g;58,4;30;https://www.jiomart.com/images/product/150x150/590032641/deccan-organic-brown-sugar-500-g-0-20200814.jpg
1270;Staples;Salt, Sugar & Jaggery;Deccan Organic Rock Salt 500 g;30;45;https://www.jiomart.com/images/product/150x150/491420720/deccan-organic-rock-salt-500-g-0-20210513.jpg
1271;Staples;Salt, Sugar & Jaggery;Deccan Organic Jaggery Powder 500 g;57,67;39;https://www.jiomart.com/images/product/150x150/491409983/deccan-organic-jaggery-powder-500-g-0-20200729.jpg
1272;Staples;Salt, Sugar & Jaggery;Deccan Organic Himalayan Pink Salt 1 kg;65;29;https://www.jiomart.com/images/product/150x150/491409982/deccan-organic-himalayan-pink-salt-1-kg-0-20200828.jpg
1273;Staples;Soya Products, Wheat & Other Grains;Lokwan Wheat 10 kg;309;41;https://www.jiomart.com/images/product/150x150/491349651/lokwan-wheat-10-kg-0-20201128.jpg
1274;Staples;Soya Products, Wheat & Other Grains;Lokwan Wheat 5 kg;159;44;https://www.jiomart.com/images/product/150x150/491598792/lokwan-wheat-5-kg-0-20210422.jpg
1275;Staples;Soya Products, Wheat & Other Grains;Nutrela Soya Wadi 200 g;46,5;35;https://www.jiomart.com/images/product/150x150/490094108/nutrela-soya-wadi-200-g-0-20210302.jpg
1276;Staples;Soya Products, Wheat & Other Grains;Nutrela Mini Soya Wadi / Chunks 200 g;46,5;38;https://www.jiomart.com/images/product/150x150/490094111/nutrela-mini-soya-wadi-chunks-200-g-0-20201201.jpg
1277;Staples;Soya Products, Wheat & Other Grains;Good Life Popcorn Maize 500 g;87;30;https://www.jiomart.com/images/product/150x150/491185269/good-life-popcorn-maize-500-g-0-20210121.jpg
1278;Staples;Soya Products, Wheat & Other Grains;Sharbati Wheat 5 kg;165;38;https://www.jiomart.com/images/product/150x150/491598791/sharbati-wheat-5-kg-0-20210402.jpg
